# Assembly name:  ASM2131166v1
# Organism name:  Escherichia coli (E. coli)
# Infraspecific name:  strain=C2S2_CB6
# Taxid:          562
# BioSample:      SAMN20931194
# BioProject:     PRJNA756824
# Submitter:      Bangladesh Council of Scientific and Industrial Research (BCSIR)
# Date:           2021-12-28
# Assembly type:  na
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    JAJPGM01
# Assembly method: SPAdes v. 3.13.1
# Expected final version: yes
# Genome coverage: 50.0x
# Sequencing technology: Illumina NextSeq
# GenBank assembly accession: GCA_021311665.1
# RefSeq assembly accession: GCF_021311665.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_021311685.1	GCF_021311685.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
BCSIR_EC_C2_scaffold_113	unplaced-scaffold	na	na	JAJPGM010000114.1	=	NZ_JAJPGM010000114.1	Primary Assembly	625	na
BCSIR_EC_C2_scaffold_114	unplaced-scaffold	na	na	JAJPGM010000115.1	=	NZ_JAJPGM010000115.1	Primary Assembly	428	na
BCSIR_EC_C2_scaffold_115	unplaced-scaffold	na	na	JAJPGM010000116.1	=	NZ_JAJPGM010000116.1	Primary Assembly	580	na
BCSIR_EC_C2_scaffold_116	unplaced-scaffold	na	na	JAJPGM010000117.1	=	NZ_JAJPGM010000117.1	Primary Assembly	681	na
BCSIR_EC_C2_scaffold_117	unplaced-scaffold	na	na	JAJPGM010000118.1	=	NZ_JAJPGM010000118.1	Primary Assembly	370	na
BCSIR_EC_C2_scaffold_118	unplaced-scaffold	na	na	JAJPGM010000119.1	=	NZ_JAJPGM010000119.1	Primary Assembly	952	na
BCSIR_EC_C2_scaffold_119	unplaced-scaffold	na	na	JAJPGM010000120.1	=	NZ_JAJPGM010000120.1	Primary Assembly	391	na
BCSIR_EC_C2_scaffold_12	unplaced-scaffold	na	na	JAJPGM010000013.1	=	NZ_JAJPGM010000013.1	Primary Assembly	607	na
BCSIR_EC_C2_scaffold_120	unplaced-scaffold	na	na	JAJPGM010000121.1	=	NZ_JAJPGM010000121.1	Primary Assembly	319	na
BCSIR_EC_C2_scaffold_121	unplaced-scaffold	na	na	JAJPGM010000122.1	=	NZ_JAJPGM010000122.1	Primary Assembly	699	na
BCSIR_EC_C2_scaffold_122	unplaced-scaffold	na	na	JAJPGM010000123.1	=	NZ_JAJPGM010000123.1	Primary Assembly	435	na
BCSIR_EC_C2_scaffold_123	unplaced-scaffold	na	na	JAJPGM010000124.1	=	NZ_JAJPGM010000124.1	Primary Assembly	567	na
BCSIR_EC_C2_scaffold_124	unplaced-scaffold	na	na	JAJPGM010000125.1	=	NZ_JAJPGM010000125.1	Primary Assembly	822	na
BCSIR_EC_C2_scaffold_125	unplaced-scaffold	na	na	JAJPGM010000126.1	=	NZ_JAJPGM010000126.1	Primary Assembly	596	na
BCSIR_EC_C2_scaffold_126	unplaced-scaffold	na	na	JAJPGM010000127.1	=	NZ_JAJPGM010000127.1	Primary Assembly	281	na
BCSIR_EC_C2_scaffold_127	unplaced-scaffold	na	na	JAJPGM010000128.1	=	NZ_JAJPGM010000128.1	Primary Assembly	319	na
BCSIR_EC_C2_scaffold_128	unplaced-scaffold	na	na	JAJPGM010000129.1	=	NZ_JAJPGM010000129.1	Primary Assembly	325	na
BCSIR_EC_C2_scaffold_129	unplaced-scaffold	na	na	JAJPGM010000130.1	=	NZ_JAJPGM010000130.1	Primary Assembly	393	na
BCSIR_EC_C2_scaffold_13	unplaced-scaffold	na	na	JAJPGM010000014.1	=	NZ_JAJPGM010000014.1	Primary Assembly	690	na
BCSIR_EC_C2_scaffold_130	unplaced-scaffold	na	na	JAJPGM010000131.1	=	NZ_JAJPGM010000131.1	Primary Assembly	325	na
BCSIR_EC_C2_scaffold_131	unplaced-scaffold	na	na	JAJPGM010000132.1	=	NZ_JAJPGM010000132.1	Primary Assembly	383	na
BCSIR_EC_C2_scaffold_132	unplaced-scaffold	na	na	JAJPGM010000133.1	=	NZ_JAJPGM010000133.1	Primary Assembly	491	na
BCSIR_EC_C2_scaffold_133	unplaced-scaffold	na	na	JAJPGM010000134.1	=	NZ_JAJPGM010000134.1	Primary Assembly	6072	na
BCSIR_EC_C2_scaffold_134	unplaced-scaffold	na	na	JAJPGM010000135.1	=	NZ_JAJPGM010000135.1	Primary Assembly	364	na
BCSIR_EC_C2_scaffold_135	unplaced-scaffold	na	na	JAJPGM010000136.1	=	NZ_JAJPGM010000136.1	Primary Assembly	4550	na
BCSIR_EC_C2_scaffold_136	unplaced-scaffold	na	na	JAJPGM010000137.1	=	NZ_JAJPGM010000137.1	Primary Assembly	381	na
BCSIR_EC_C2_scaffold_137	unplaced-scaffold	na	na	JAJPGM010000138.1	=	NZ_JAJPGM010000138.1	Primary Assembly	613	na
BCSIR_EC_C2_scaffold_138	unplaced-scaffold	na	na	JAJPGM010000139.1	=	NZ_JAJPGM010000139.1	Primary Assembly	295	na
BCSIR_EC_C2_scaffold_139	unplaced-scaffold	na	na	JAJPGM010000140.1	=	NZ_JAJPGM010000140.1	Primary Assembly	368	na
BCSIR_EC_C2_scaffold_14	unplaced-scaffold	na	na	JAJPGM010000015.1	=	NZ_JAJPGM010000015.1	Primary Assembly	307	na
BCSIR_EC_C2_scaffold_140	unplaced-scaffold	na	na	JAJPGM010000141.1	=	NZ_JAJPGM010000141.1	Primary Assembly	8551	na
BCSIR_EC_C2_scaffold_141	unplaced-scaffold	na	na	JAJPGM010000142.1	=	NZ_JAJPGM010000142.1	Primary Assembly	448	na
BCSIR_EC_C2_scaffold_142	unplaced-scaffold	na	na	JAJPGM010000143.1	=	NZ_JAJPGM010000143.1	Primary Assembly	306	na
BCSIR_EC_C2_scaffold_143	unplaced-scaffold	na	na	JAJPGM010000144.1	=	NZ_JAJPGM010000144.1	Primary Assembly	1961	na
BCSIR_EC_C2_scaffold_144	unplaced-scaffold	na	na	JAJPGM010000145.1	=	NZ_JAJPGM010000145.1	Primary Assembly	316	na
BCSIR_EC_C2_scaffold_145	unplaced-scaffold	na	na	JAJPGM010000146.1	=	NZ_JAJPGM010000146.1	Primary Assembly	308	na
BCSIR_EC_C2_scaffold_146	unplaced-scaffold	na	na	JAJPGM010000147.1	=	NZ_JAJPGM010000147.1	Primary Assembly	407	na
BCSIR_EC_C2_scaffold_147	unplaced-scaffold	na	na	JAJPGM010000148.1	=	NZ_JAJPGM010000148.1	Primary Assembly	419	na
BCSIR_EC_C2_scaffold_148	unplaced-scaffold	na	na	JAJPGM010000149.1	=	NZ_JAJPGM010000149.1	Primary Assembly	1713	na
BCSIR_EC_C2_scaffold_149	unplaced-scaffold	na	na	JAJPGM010000150.1	=	NZ_JAJPGM010000150.1	Primary Assembly	390	na
BCSIR_EC_C2_scaffold_15	unplaced-scaffold	na	na	JAJPGM010000016.1	=	NZ_JAJPGM010000016.1	Primary Assembly	452	na
BCSIR_EC_C2_scaffold_150	unplaced-scaffold	na	na	JAJPGM010000151.1	=	NZ_JAJPGM010000151.1	Primary Assembly	337	na
BCSIR_EC_C2_scaffold_151	unplaced-scaffold	na	na	JAJPGM010000152.1	=	NZ_JAJPGM010000152.1	Primary Assembly	601	na
BCSIR_EC_C2_scaffold_152	unplaced-scaffold	na	na	JAJPGM010000153.1	=	NZ_JAJPGM010000153.1	Primary Assembly	305	na
BCSIR_EC_C2_scaffold_153	unplaced-scaffold	na	na	JAJPGM010000154.1	=	NZ_JAJPGM010000154.1	Primary Assembly	1033	na
BCSIR_EC_C2_scaffold_154	unplaced-scaffold	na	na	JAJPGM010000155.1	=	NZ_JAJPGM010000155.1	Primary Assembly	308	na
BCSIR_EC_C2_scaffold_155	unplaced-scaffold	na	na	JAJPGM010000156.1	=	NZ_JAJPGM010000156.1	Primary Assembly	369	na
BCSIR_EC_C2_scaffold_156	unplaced-scaffold	na	na	JAJPGM010000157.1	=	NZ_JAJPGM010000157.1	Primary Assembly	411	na
BCSIR_EC_C2_scaffold_157	unplaced-scaffold	na	na	JAJPGM010000158.1	=	NZ_JAJPGM010000158.1	Primary Assembly	734	na
BCSIR_EC_C2_scaffold_158	unplaced-scaffold	na	na	JAJPGM010000159.1	=	NZ_JAJPGM010000159.1	Primary Assembly	461	na
BCSIR_EC_C2_scaffold_159	unplaced-scaffold	na	na	JAJPGM010000160.1	=	NZ_JAJPGM010000160.1	Primary Assembly	470	na
BCSIR_EC_C2_scaffold_16	unplaced-scaffold	na	na	JAJPGM010000017.1	=	NZ_JAJPGM010000017.1	Primary Assembly	322	na
BCSIR_EC_C2_scaffold_160	unplaced-scaffold	na	na	JAJPGM010000161.1	=	NZ_JAJPGM010000161.1	Primary Assembly	363	na
BCSIR_EC_C2_scaffold_161	unplaced-scaffold	na	na	JAJPGM010000162.1	=	NZ_JAJPGM010000162.1	Primary Assembly	357	na
BCSIR_EC_C2_scaffold_162	unplaced-scaffold	na	na	JAJPGM010000163.1	=	NZ_JAJPGM010000163.1	Primary Assembly	502	na
BCSIR_EC_C2_scaffold_163	unplaced-scaffold	na	na	JAJPGM010000164.1	=	NZ_JAJPGM010000164.1	Primary Assembly	213	na
BCSIR_EC_C2_scaffold_164	unplaced-scaffold	na	na	JAJPGM010000165.1	=	NZ_JAJPGM010000165.1	Primary Assembly	283	na
BCSIR_EC_C2_scaffold_165	unplaced-scaffold	na	na	JAJPGM010000166.1	=	NZ_JAJPGM010000166.1	Primary Assembly	377	na
BCSIR_EC_C2_scaffold_166	unplaced-scaffold	na	na	JAJPGM010000167.1	=	NZ_JAJPGM010000167.1	Primary Assembly	341	na
BCSIR_EC_C2_scaffold_167	unplaced-scaffold	na	na	JAJPGM010000168.1	=	NZ_JAJPGM010000168.1	Primary Assembly	637	na
BCSIR_EC_C2_scaffold_168	unplaced-scaffold	na	na	JAJPGM010000169.1	=	NZ_JAJPGM010000169.1	Primary Assembly	315	na
BCSIR_EC_C2_scaffold_169	unplaced-scaffold	na	na	JAJPGM010000170.1	=	NZ_JAJPGM010000170.1	Primary Assembly	5851	na
BCSIR_EC_C2_scaffold_17	unplaced-scaffold	na	na	JAJPGM010000018.1	=	NZ_JAJPGM010000018.1	Primary Assembly	499	na
BCSIR_EC_C2_scaffold_170	unplaced-scaffold	na	na	JAJPGM010000171.1	=	NZ_JAJPGM010000171.1	Primary Assembly	1435	na
BCSIR_EC_C2_scaffold_171	unplaced-scaffold	na	na	JAJPGM010000172.1	=	NZ_JAJPGM010000172.1	Primary Assembly	6654	na
BCSIR_EC_C2_scaffold_172	unplaced-scaffold	na	na	JAJPGM010000173.1	=	NZ_JAJPGM010000173.1	Primary Assembly	349	na
BCSIR_EC_C2_scaffold_173	unplaced-scaffold	na	na	JAJPGM010000174.1	=	NZ_JAJPGM010000174.1	Primary Assembly	320	na
BCSIR_EC_C2_scaffold_174	unplaced-scaffold	na	na	JAJPGM010000175.1	=	NZ_JAJPGM010000175.1	Primary Assembly	545	na
BCSIR_EC_C2_scaffold_175	unplaced-scaffold	na	na	JAJPGM010000176.1	=	NZ_JAJPGM010000176.1	Primary Assembly	417	na
BCSIR_EC_C2_scaffold_176	unplaced-scaffold	na	na	JAJPGM010000177.1	=	NZ_JAJPGM010000177.1	Primary Assembly	12092	na
BCSIR_EC_C2_scaffold_177	unplaced-scaffold	na	na	JAJPGM010000178.1	=	NZ_JAJPGM010000178.1	Primary Assembly	415	na
BCSIR_EC_C2_scaffold_178	unplaced-scaffold	na	na	JAJPGM010000179.1	=	NZ_JAJPGM010000179.1	Primary Assembly	399	na
BCSIR_EC_C2_scaffold_179	unplaced-scaffold	na	na	JAJPGM010000180.1	=	NZ_JAJPGM010000180.1	Primary Assembly	393	na
BCSIR_EC_C2_scaffold_18	unplaced-scaffold	na	na	JAJPGM010000019.1	=	NZ_JAJPGM010000019.1	Primary Assembly	324	na
BCSIR_EC_C2_scaffold_180	unplaced-scaffold	na	na	JAJPGM010000181.1	=	NZ_JAJPGM010000181.1	Primary Assembly	568	na
BCSIR_EC_C2_scaffold_181	unplaced-scaffold	na	na	JAJPGM010000182.1	=	NZ_JAJPGM010000182.1	Primary Assembly	472	na
BCSIR_EC_C2_scaffold_182	unplaced-scaffold	na	na	JAJPGM010000183.1	=	NZ_JAJPGM010000183.1	Primary Assembly	323	na
BCSIR_EC_C2_scaffold_183	unplaced-scaffold	na	na	JAJPGM010000184.1	=	NZ_JAJPGM010000184.1	Primary Assembly	325	na
BCSIR_EC_C2_scaffold_184	unplaced-scaffold	na	na	JAJPGM010000185.1	=	NZ_JAJPGM010000185.1	Primary Assembly	639	na
BCSIR_EC_C2_scaffold_185	unplaced-scaffold	na	na	JAJPGM010000186.1	=	NZ_JAJPGM010000186.1	Primary Assembly	428	na
BCSIR_EC_C2_scaffold_186	unplaced-scaffold	na	na	JAJPGM010000187.1	=	NZ_JAJPGM010000187.1	Primary Assembly	444	na
BCSIR_EC_C2_scaffold_187	unplaced-scaffold	na	na	JAJPGM010000188.1	=	NZ_JAJPGM010000188.1	Primary Assembly	420	na
BCSIR_EC_C2_scaffold_188	unplaced-scaffold	na	na	JAJPGM010000189.1	=	NZ_JAJPGM010000189.1	Primary Assembly	554	na
BCSIR_EC_C2_scaffold_189	unplaced-scaffold	na	na	JAJPGM010000190.1	=	NZ_JAJPGM010000190.1	Primary Assembly	492	na
BCSIR_EC_C2_scaffold_19	unplaced-scaffold	na	na	JAJPGM010000020.1	=	NZ_JAJPGM010000020.1	Primary Assembly	282	na
BCSIR_EC_C2_scaffold_190	unplaced-scaffold	na	na	JAJPGM010000191.1	=	NZ_JAJPGM010000191.1	Primary Assembly	9587	na
BCSIR_EC_C2_scaffold_191	unplaced-scaffold	na	na	JAJPGM010000192.1	=	NZ_JAJPGM010000192.1	Primary Assembly	313	na
BCSIR_EC_C2_scaffold_192	unplaced-scaffold	na	na	JAJPGM010000193.1	=	NZ_JAJPGM010000193.1	Primary Assembly	405	na
BCSIR_EC_C2_scaffold_193	unplaced-scaffold	na	na	JAJPGM010000194.1	=	NZ_JAJPGM010000194.1	Primary Assembly	444	na
BCSIR_EC_C2_scaffold_194	unplaced-scaffold	na	na	JAJPGM010000195.1	=	NZ_JAJPGM010000195.1	Primary Assembly	329	na
BCSIR_EC_C2_scaffold_195	unplaced-scaffold	na	na	JAJPGM010000196.1	=	NZ_JAJPGM010000196.1	Primary Assembly	311	na
BCSIR_EC_C2_scaffold_196	unplaced-scaffold	na	na	JAJPGM010000197.1	=	NZ_JAJPGM010000197.1	Primary Assembly	630	na
BCSIR_EC_C2_scaffold_197	unplaced-scaffold	na	na	JAJPGM010000198.1	=	NZ_JAJPGM010000198.1	Primary Assembly	319	na
BCSIR_EC_C2_scaffold_198	unplaced-scaffold	na	na	JAJPGM010000199.1	=	NZ_JAJPGM010000199.1	Primary Assembly	349	na
BCSIR_EC_C2_scaffold_199	unplaced-scaffold	na	na	JAJPGM010000200.1	=	NZ_JAJPGM010000200.1	Primary Assembly	425	na
BCSIR_EC_C2_scaffold_2	unplaced-scaffold	na	na	JAJPGM010000003.1	=	NZ_JAJPGM010000003.1	Primary Assembly	333	na
BCSIR_EC_C2_scaffold_20	unplaced-scaffold	na	na	JAJPGM010000021.1	=	NZ_JAJPGM010000021.1	Primary Assembly	337	na
BCSIR_EC_C2_scaffold_200	unplaced-scaffold	na	na	JAJPGM010000201.1	=	NZ_JAJPGM010000201.1	Primary Assembly	490	na
BCSIR_EC_C2_scaffold_201	unplaced-scaffold	na	na	JAJPGM010000202.1	=	NZ_JAJPGM010000202.1	Primary Assembly	1194	na
BCSIR_EC_C2_scaffold_202	unplaced-scaffold	na	na	JAJPGM010000203.1	=	NZ_JAJPGM010000203.1	Primary Assembly	5725	na
BCSIR_EC_C2_scaffold_203	unplaced-scaffold	na	na	JAJPGM010000204.1	=	NZ_JAJPGM010000204.1	Primary Assembly	314	na
BCSIR_EC_C2_scaffold_204	unplaced-scaffold	na	na	JAJPGM010000205.1	=	NZ_JAJPGM010000205.1	Primary Assembly	366	na
BCSIR_EC_C2_scaffold_205	unplaced-scaffold	na	na	JAJPGM010000206.1	=	NZ_JAJPGM010000206.1	Primary Assembly	540	na
BCSIR_EC_C2_scaffold_206	unplaced-scaffold	na	na	JAJPGM010000207.1	=	NZ_JAJPGM010000207.1	Primary Assembly	6548	na
BCSIR_EC_C2_scaffold_207	unplaced-scaffold	na	na	JAJPGM010000208.1	=	NZ_JAJPGM010000208.1	Primary Assembly	360	na
BCSIR_EC_C2_scaffold_208	unplaced-scaffold	na	na	JAJPGM010000209.1	=	NZ_JAJPGM010000209.1	Primary Assembly	1321	na
BCSIR_EC_C2_scaffold_209	unplaced-scaffold	na	na	JAJPGM010000210.1	=	NZ_JAJPGM010000210.1	Primary Assembly	554	na
BCSIR_EC_C2_scaffold_21	unplaced-scaffold	na	na	JAJPGM010000022.1	=	NZ_JAJPGM010000022.1	Primary Assembly	1109	na
BCSIR_EC_C2_scaffold_210	unplaced-scaffold	na	na	JAJPGM010000211.1	=	NZ_JAJPGM010000211.1	Primary Assembly	621	na
BCSIR_EC_C2_scaffold_211	unplaced-scaffold	na	na	JAJPGM010000212.1	=	NZ_JAJPGM010000212.1	Primary Assembly	1399	na
BCSIR_EC_C2_scaffold_212	unplaced-scaffold	na	na	JAJPGM010000213.1	=	NZ_JAJPGM010000213.1	Primary Assembly	420	na
BCSIR_EC_C2_scaffold_213	unplaced-scaffold	na	na	JAJPGM010000214.1	=	NZ_JAJPGM010000214.1	Primary Assembly	377	na
BCSIR_EC_C2_scaffold_214	unplaced-scaffold	na	na	JAJPGM010000215.1	=	NZ_JAJPGM010000215.1	Primary Assembly	308	na
BCSIR_EC_C2_scaffold_215	unplaced-scaffold	na	na	JAJPGM010000216.1	=	NZ_JAJPGM010000216.1	Primary Assembly	325	na
BCSIR_EC_C2_scaffold_216	unplaced-scaffold	na	na	JAJPGM010000217.1	=	NZ_JAJPGM010000217.1	Primary Assembly	577	na
BCSIR_EC_C2_scaffold_217	unplaced-scaffold	na	na	JAJPGM010000218.1	=	NZ_JAJPGM010000218.1	Primary Assembly	598	na
BCSIR_EC_C2_scaffold_218	unplaced-scaffold	na	na	JAJPGM010000219.1	=	NZ_JAJPGM010000219.1	Primary Assembly	318	na
BCSIR_EC_C2_scaffold_219	unplaced-scaffold	na	na	JAJPGM010000220.1	=	NZ_JAJPGM010000220.1	Primary Assembly	633	na
BCSIR_EC_C2_scaffold_22	unplaced-scaffold	na	na	JAJPGM010000023.1	=	NZ_JAJPGM010000023.1	Primary Assembly	341	na
BCSIR_EC_C2_scaffold_220	unplaced-scaffold	na	na	JAJPGM010000221.1	=	NZ_JAJPGM010000221.1	Primary Assembly	8639	na
BCSIR_EC_C2_scaffold_221	unplaced-scaffold	na	na	JAJPGM010000222.1	=	NZ_JAJPGM010000222.1	Primary Assembly	240	na
BCSIR_EC_C2_scaffold_222	unplaced-scaffold	na	na	JAJPGM010000223.1	=	NZ_JAJPGM010000223.1	Primary Assembly	313	na
BCSIR_EC_C2_scaffold_223	unplaced-scaffold	na	na	JAJPGM010000224.1	=	NZ_JAJPGM010000224.1	Primary Assembly	400	na
BCSIR_EC_C2_scaffold_224	unplaced-scaffold	na	na	JAJPGM010000225.1	=	NZ_JAJPGM010000225.1	Primary Assembly	303	na
BCSIR_EC_C2_scaffold_225	unplaced-scaffold	na	na	JAJPGM010000226.1	=	NZ_JAJPGM010000226.1	Primary Assembly	7849	na
BCSIR_EC_C2_scaffold_226	unplaced-scaffold	na	na	JAJPGM010000227.1	=	NZ_JAJPGM010000227.1	Primary Assembly	335	na
BCSIR_EC_C2_scaffold_227	unplaced-scaffold	na	na	JAJPGM010000228.1	=	NZ_JAJPGM010000228.1	Primary Assembly	339	na
BCSIR_EC_C2_scaffold_228	unplaced-scaffold	na	na	JAJPGM010000229.1	=	NZ_JAJPGM010000229.1	Primary Assembly	335	na
BCSIR_EC_C2_scaffold_229	unplaced-scaffold	na	na	JAJPGM010000230.1	=	NZ_JAJPGM010000230.1	Primary Assembly	719	na
BCSIR_EC_C2_scaffold_23	unplaced-scaffold	na	na	JAJPGM010000024.1	=	NZ_JAJPGM010000024.1	Primary Assembly	297	na
BCSIR_EC_C2_scaffold_230	unplaced-scaffold	na	na	JAJPGM010000231.1	=	NZ_JAJPGM010000231.1	Primary Assembly	289	na
BCSIR_EC_C2_scaffold_231	unplaced-scaffold	na	na	JAJPGM010000232.1	=	NZ_JAJPGM010000232.1	Primary Assembly	354	na
BCSIR_EC_C2_scaffold_232	unplaced-scaffold	na	na	JAJPGM010000233.1	=	NZ_JAJPGM010000233.1	Primary Assembly	404	na
BCSIR_EC_C2_scaffold_233	unplaced-scaffold	na	na	JAJPGM010000234.1	=	NZ_JAJPGM010000234.1	Primary Assembly	5979	na
BCSIR_EC_C2_scaffold_234	unplaced-scaffold	na	na	JAJPGM010000235.1	=	NZ_JAJPGM010000235.1	Primary Assembly	340	na
BCSIR_EC_C2_scaffold_235	unplaced-scaffold	na	na	JAJPGM010000236.1	=	NZ_JAJPGM010000236.1	Primary Assembly	475	na
BCSIR_EC_C2_scaffold_236	unplaced-scaffold	na	na	JAJPGM010000237.1	=	NZ_JAJPGM010000237.1	Primary Assembly	349	na
BCSIR_EC_C2_scaffold_237	unplaced-scaffold	na	na	JAJPGM010000238.1	=	NZ_JAJPGM010000238.1	Primary Assembly	4848	na
BCSIR_EC_C2_scaffold_238	unplaced-scaffold	na	na	JAJPGM010000239.1	=	NZ_JAJPGM010000239.1	Primary Assembly	368	na
BCSIR_EC_C2_scaffold_239	unplaced-scaffold	na	na	JAJPGM010000240.1	=	NZ_JAJPGM010000240.1	Primary Assembly	390	na
BCSIR_EC_C2_scaffold_24	unplaced-scaffold	na	na	JAJPGM010000025.1	=	NZ_JAJPGM010000025.1	Primary Assembly	595	na
BCSIR_EC_C2_scaffold_240	unplaced-scaffold	na	na	JAJPGM010000241.1	=	NZ_JAJPGM010000241.1	Primary Assembly	3110	na
BCSIR_EC_C2_scaffold_241	unplaced-scaffold	na	na	JAJPGM010000242.1	=	NZ_JAJPGM010000242.1	Primary Assembly	465	na
BCSIR_EC_C2_scaffold_242	unplaced-scaffold	na	na	JAJPGM010000243.1	=	NZ_JAJPGM010000243.1	Primary Assembly	412	na
BCSIR_EC_C2_scaffold_243	unplaced-scaffold	na	na	JAJPGM010000244.1	=	NZ_JAJPGM010000244.1	Primary Assembly	335	na
BCSIR_EC_C2_scaffold_244	unplaced-scaffold	na	na	JAJPGM010000245.1	=	NZ_JAJPGM010000245.1	Primary Assembly	3419	na
BCSIR_EC_C2_scaffold_245	unplaced-scaffold	na	na	JAJPGM010000246.1	=	NZ_JAJPGM010000246.1	Primary Assembly	3651	na
BCSIR_EC_C2_scaffold_246	unplaced-scaffold	na	na	JAJPGM010000247.1	=	NZ_JAJPGM010000247.1	Primary Assembly	343	na
BCSIR_EC_C2_scaffold_247	unplaced-scaffold	na	na	JAJPGM010000248.1	=	NZ_JAJPGM010000248.1	Primary Assembly	245	na
BCSIR_EC_C2_scaffold_248	unplaced-scaffold	na	na	JAJPGM010000249.1	=	NZ_JAJPGM010000249.1	Primary Assembly	1013	na
BCSIR_EC_C2_scaffold_249	unplaced-scaffold	na	na	JAJPGM010000250.1	=	NZ_JAJPGM010000250.1	Primary Assembly	4376	na
BCSIR_EC_C2_scaffold_25	unplaced-scaffold	na	na	JAJPGM010000026.1	=	NZ_JAJPGM010000026.1	Primary Assembly	1422	na
