# Assembly name:  ASM2365342v1
# Organism name:  Escherichia coli (E. coli)
# Infraspecific name:  strain=C4S4_CHKB13
# Taxid:          562
# BioSample:      SAMN23235417
# BioProject:     PRJNA756824
# Submitter:      Bangladesh Council of Scientific and Industrial Research (BCSIR)
# Date:           2022-06-06
# Assembly type:  na
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    JAJMNK01
# Assembly method: SPAdes v. 3.13.1
# Expected final version: yes
# Genome coverage: 50.0x
# Sequencing technology: Illumina NextSeq
# GenBank assembly accession: GCA_023653425.1
# RefSeq assembly accession: GCF_023653425.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_023653445.1	GCF_023653445.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
BCSIR_EC_C4_scaffold_102	unplaced-scaffold	na	na	JAJMNK010000103.1	=	NZ_JAJMNK010000103.1	Primary Assembly	517	na
BCSIR_EC_C4_scaffold_103	unplaced-scaffold	na	na	JAJMNK010000104.1	=	NZ_JAJMNK010000104.1	Primary Assembly	456	na
BCSIR_EC_C4_scaffold_104	unplaced-scaffold	na	na	JAJMNK010000105.1	=	NZ_JAJMNK010000105.1	Primary Assembly	281	na
BCSIR_EC_C4_scaffold_105	unplaced-scaffold	na	na	JAJMNK010000106.1	=	NZ_JAJMNK010000106.1	Primary Assembly	426	na
BCSIR_EC_C4_scaffold_106	unplaced-scaffold	na	na	JAJMNK010000107.1	=	NZ_JAJMNK010000107.1	Primary Assembly	281	na
BCSIR_EC_C4_scaffold_107	unplaced-scaffold	na	na	JAJMNK010000108.1	=	NZ_JAJMNK010000108.1	Primary Assembly	443	na
BCSIR_EC_C4_scaffold_108	unplaced-scaffold	na	na	JAJMNK010000109.1	=	NZ_JAJMNK010000109.1	Primary Assembly	453	na
BCSIR_EC_C4_scaffold_109	unplaced-scaffold	na	na	JAJMNK010000110.1	=	NZ_JAJMNK010000110.1	Primary Assembly	715	na
BCSIR_EC_C4_scaffold_11	unplaced-scaffold	na	na	JAJMNK010000012.1	=	NZ_JAJMNK010000012.1	Primary Assembly	357	na
BCSIR_EC_C4_scaffold_110	unplaced-scaffold	na	na	JAJMNK010000111.1	=	NZ_JAJMNK010000111.1	Primary Assembly	376	na
BCSIR_EC_C4_scaffold_111	unplaced-scaffold	na	na	JAJMNK010000112.1	=	NZ_JAJMNK010000112.1	Primary Assembly	702	na
BCSIR_EC_C4_scaffold_112	unplaced-scaffold	na	na	JAJMNK010000113.1	=	NZ_JAJMNK010000113.1	Primary Assembly	304	na
BCSIR_EC_C4_scaffold_113	unplaced-scaffold	na	na	JAJMNK010000114.1	=	NZ_JAJMNK010000114.1	Primary Assembly	398	na
BCSIR_EC_C4_scaffold_114	unplaced-scaffold	na	na	JAJMNK010000115.1	=	NZ_JAJMNK010000115.1	Primary Assembly	619	na
BCSIR_EC_C4_scaffold_115	unplaced-scaffold	na	na	JAJMNK010000116.1	=	NZ_JAJMNK010000116.1	Primary Assembly	568	na
BCSIR_EC_C4_scaffold_116	unplaced-scaffold	na	na	JAJMNK010000117.1	=	NZ_JAJMNK010000117.1	Primary Assembly	284	na
BCSIR_EC_C4_scaffold_117	unplaced-scaffold	na	na	JAJMNK010000118.1	=	NZ_JAJMNK010000118.1	Primary Assembly	464	na
BCSIR_EC_C4_scaffold_118	unplaced-scaffold	na	na	JAJMNK010000119.1	=	NZ_JAJMNK010000119.1	Primary Assembly	425	na
BCSIR_EC_C4_scaffold_119	unplaced-scaffold	na	na	JAJMNK010000120.1	=	NZ_JAJMNK010000120.1	Primary Assembly	327	na
BCSIR_EC_C4_scaffold_12	unplaced-scaffold	na	na	JAJMNK010000013.1	=	NZ_JAJMNK010000013.1	Primary Assembly	475	na
BCSIR_EC_C4_scaffold_120	unplaced-scaffold	na	na	JAJMNK010000121.1	=	NZ_JAJMNK010000121.1	Primary Assembly	548	na
BCSIR_EC_C4_scaffold_121	unplaced-scaffold	na	na	JAJMNK010000122.1	=	NZ_JAJMNK010000122.1	Primary Assembly	672	na
BCSIR_EC_C4_scaffold_122	unplaced-scaffold	na	na	JAJMNK010000123.1	=	NZ_JAJMNK010000123.1	Primary Assembly	510	na
BCSIR_EC_C4_scaffold_123	unplaced-scaffold	na	na	JAJMNK010000124.1	=	NZ_JAJMNK010000124.1	Primary Assembly	464	na
BCSIR_EC_C4_scaffold_124	unplaced-scaffold	na	na	JAJMNK010000125.1	=	NZ_JAJMNK010000125.1	Primary Assembly	5222	na
BCSIR_EC_C4_scaffold_125	unplaced-scaffold	na	na	JAJMNK010000126.1	=	NZ_JAJMNK010000126.1	Primary Assembly	344	na
BCSIR_EC_C4_scaffold_126	unplaced-scaffold	na	na	JAJMNK010000127.1	=	NZ_JAJMNK010000127.1	Primary Assembly	445	na
BCSIR_EC_C4_scaffold_127	unplaced-scaffold	na	na	JAJMNK010000128.1	=	NZ_JAJMNK010000128.1	Primary Assembly	517	na
BCSIR_EC_C4_scaffold_128	unplaced-scaffold	na	na	JAJMNK010000129.1	=	NZ_JAJMNK010000129.1	Primary Assembly	388	na
BCSIR_EC_C4_scaffold_129	unplaced-scaffold	na	na	JAJMNK010000130.1	=	NZ_JAJMNK010000130.1	Primary Assembly	317	na
BCSIR_EC_C4_scaffold_13	unplaced-scaffold	na	na	JAJMNK010000014.1	=	NZ_JAJMNK010000014.1	Primary Assembly	282	na
BCSIR_EC_C4_scaffold_130	unplaced-scaffold	na	na	JAJMNK010000131.1	=	NZ_JAJMNK010000131.1	Primary Assembly	426	na
BCSIR_EC_C4_scaffold_131	unplaced-scaffold	na	na	JAJMNK010000132.1	=	NZ_JAJMNK010000132.1	Primary Assembly	282	na
BCSIR_EC_C4_scaffold_132	unplaced-scaffold	na	na	JAJMNK010000133.1	=	NZ_JAJMNK010000133.1	Primary Assembly	433	na
BCSIR_EC_C4_scaffold_133	unplaced-scaffold	na	na	JAJMNK010000134.1	=	NZ_JAJMNK010000134.1	Primary Assembly	552	na
BCSIR_EC_C4_scaffold_134	unplaced-scaffold	na	na	JAJMNK010000135.1	=	NZ_JAJMNK010000135.1	Primary Assembly	328	na
BCSIR_EC_C4_scaffold_135	unplaced-scaffold	na	na	JAJMNK010000136.1	=	NZ_JAJMNK010000136.1	Primary Assembly	349	na
BCSIR_EC_C4_scaffold_136	unplaced-scaffold	na	na	JAJMNK010000137.1	=	NZ_JAJMNK010000137.1	Primary Assembly	504	na
BCSIR_EC_C4_scaffold_137	unplaced-scaffold	na	na	JAJMNK010000138.1	=	NZ_JAJMNK010000138.1	Primary Assembly	308	na
BCSIR_EC_C4_scaffold_138	unplaced-scaffold	na	na	JAJMNK010000139.1	=	NZ_JAJMNK010000139.1	Primary Assembly	1115	na
BCSIR_EC_C4_scaffold_139	unplaced-scaffold	na	na	JAJMNK010000140.1	=	NZ_JAJMNK010000140.1	Primary Assembly	776	na
BCSIR_EC_C4_scaffold_14	unplaced-scaffold	na	na	JAJMNK010000015.1	=	NZ_JAJMNK010000015.1	Primary Assembly	301	na
BCSIR_EC_C4_scaffold_140	unplaced-scaffold	na	na	JAJMNK010000141.1	=	NZ_JAJMNK010000141.1	Primary Assembly	348	na
BCSIR_EC_C4_scaffold_141	unplaced-scaffold	na	na	JAJMNK010000142.1	=	NZ_JAJMNK010000142.1	Primary Assembly	502	na
BCSIR_EC_C4_scaffold_142	unplaced-scaffold	na	na	JAJMNK010000143.1	=	NZ_JAJMNK010000143.1	Primary Assembly	589	na
BCSIR_EC_C4_scaffold_143	unplaced-scaffold	na	na	JAJMNK010000144.1	=	NZ_JAJMNK010000144.1	Primary Assembly	341	na
BCSIR_EC_C4_scaffold_144	unplaced-scaffold	na	na	JAJMNK010000145.1	=	NZ_JAJMNK010000145.1	Primary Assembly	531	na
BCSIR_EC_C4_scaffold_145	unplaced-scaffold	na	na	JAJMNK010000146.1	=	NZ_JAJMNK010000146.1	Primary Assembly	381	na
BCSIR_EC_C4_scaffold_146	unplaced-scaffold	na	na	JAJMNK010000147.1	=	NZ_JAJMNK010000147.1	Primary Assembly	776	na
BCSIR_EC_C4_scaffold_147	unplaced-scaffold	na	na	JAJMNK010000148.1	=	NZ_JAJMNK010000148.1	Primary Assembly	633	na
BCSIR_EC_C4_scaffold_148	unplaced-scaffold	na	na	JAJMNK010000149.1	=	NZ_JAJMNK010000149.1	Primary Assembly	7875	na
BCSIR_EC_C4_scaffold_149	unplaced-scaffold	na	na	JAJMNK010000150.1	=	NZ_JAJMNK010000150.1	Primary Assembly	644	na
BCSIR_EC_C4_scaffold_15	unplaced-scaffold	na	na	JAJMNK010000016.1	=	NZ_JAJMNK010000016.1	Primary Assembly	314	na
BCSIR_EC_C4_scaffold_150	unplaced-scaffold	na	na	JAJMNK010000151.1	=	NZ_JAJMNK010000151.1	Primary Assembly	647	na
BCSIR_EC_C4_scaffold_151	unplaced-scaffold	na	na	JAJMNK010000152.1	=	NZ_JAJMNK010000152.1	Primary Assembly	582	na
BCSIR_EC_C4_scaffold_152	unplaced-scaffold	na	na	JAJMNK010000153.1	=	NZ_JAJMNK010000153.1	Primary Assembly	323	na
BCSIR_EC_C4_scaffold_153	unplaced-scaffold	na	na	JAJMNK010000154.1	=	NZ_JAJMNK010000154.1	Primary Assembly	523	na
BCSIR_EC_C4_scaffold_154	unplaced-scaffold	na	na	JAJMNK010000155.1	=	NZ_JAJMNK010000155.1	Primary Assembly	488	na
BCSIR_EC_C4_scaffold_155	unplaced-scaffold	na	na	JAJMNK010000156.1	=	NZ_JAJMNK010000156.1	Primary Assembly	575	na
BCSIR_EC_C4_scaffold_156	unplaced-scaffold	na	na	JAJMNK010000157.1	=	NZ_JAJMNK010000157.1	Primary Assembly	453	na
BCSIR_EC_C4_scaffold_157	unplaced-scaffold	na	na	JAJMNK010000158.1	=	NZ_JAJMNK010000158.1	Primary Assembly	4395	na
BCSIR_EC_C4_scaffold_158	unplaced-scaffold	na	na	JAJMNK010000159.1	=	NZ_JAJMNK010000159.1	Primary Assembly	319	na
BCSIR_EC_C4_scaffold_159	unplaced-scaffold	na	na	JAJMNK010000160.1	=	NZ_JAJMNK010000160.1	Primary Assembly	410	na
BCSIR_EC_C4_scaffold_16	unplaced-scaffold	na	na	JAJMNK010000017.1	=	NZ_JAJMNK010000017.1	Primary Assembly	345	na
BCSIR_EC_C4_scaffold_160	unplaced-scaffold	na	na	JAJMNK010000161.1	=	NZ_JAJMNK010000161.1	Primary Assembly	417	na
BCSIR_EC_C4_scaffold_161	unplaced-scaffold	na	na	JAJMNK010000162.1	=	NZ_JAJMNK010000162.1	Primary Assembly	367	na
BCSIR_EC_C4_scaffold_162	unplaced-scaffold	na	na	JAJMNK010000163.1	=	NZ_JAJMNK010000163.1	Primary Assembly	547	na
BCSIR_EC_C4_scaffold_163	unplaced-scaffold	na	na	JAJMNK010000164.1	=	NZ_JAJMNK010000164.1	Primary Assembly	325	na
BCSIR_EC_C4_scaffold_164	unplaced-scaffold	na	na	JAJMNK010000165.1	=	NZ_JAJMNK010000165.1	Primary Assembly	597	na
BCSIR_EC_C4_scaffold_165	unplaced-scaffold	na	na	JAJMNK010000166.1	=	NZ_JAJMNK010000166.1	Primary Assembly	535	na
BCSIR_EC_C4_scaffold_166	unplaced-scaffold	na	na	JAJMNK010000167.1	=	NZ_JAJMNK010000167.1	Primary Assembly	753	na
BCSIR_EC_C4_scaffold_167	unplaced-scaffold	na	na	JAJMNK010000168.1	=	NZ_JAJMNK010000168.1	Primary Assembly	419	na
BCSIR_EC_C4_scaffold_168	unplaced-scaffold	na	na	JAJMNK010000169.1	=	NZ_JAJMNK010000169.1	Primary Assembly	306	na
BCSIR_EC_C4_scaffold_169	unplaced-scaffold	na	na	JAJMNK010000170.1	=	NZ_JAJMNK010000170.1	Primary Assembly	733	na
BCSIR_EC_C4_scaffold_17	unplaced-scaffold	na	na	JAJMNK010000018.1	=	NZ_JAJMNK010000018.1	Primary Assembly	375	na
BCSIR_EC_C4_scaffold_170	unplaced-scaffold	na	na	JAJMNK010000171.1	=	NZ_JAJMNK010000171.1	Primary Assembly	555	na
BCSIR_EC_C4_scaffold_171	unplaced-scaffold	na	na	JAJMNK010000172.1	=	NZ_JAJMNK010000172.1	Primary Assembly	563	na
BCSIR_EC_C4_scaffold_172	unplaced-scaffold	na	na	JAJMNK010000173.1	=	NZ_JAJMNK010000173.1	Primary Assembly	356	na
BCSIR_EC_C4_scaffold_173	unplaced-scaffold	na	na	JAJMNK010000174.1	=	NZ_JAJMNK010000174.1	Primary Assembly	376	na
BCSIR_EC_C4_scaffold_174	unplaced-scaffold	na	na	JAJMNK010000175.1	=	NZ_JAJMNK010000175.1	Primary Assembly	693	na
BCSIR_EC_C4_scaffold_175	unplaced-scaffold	na	na	JAJMNK010000176.1	=	NZ_JAJMNK010000176.1	Primary Assembly	324	na
BCSIR_EC_C4_scaffold_176	unplaced-scaffold	na	na	JAJMNK010000177.1	=	NZ_JAJMNK010000177.1	Primary Assembly	903	na
BCSIR_EC_C4_scaffold_177	unplaced-scaffold	na	na	JAJMNK010000178.1	=	NZ_JAJMNK010000178.1	Primary Assembly	653	na
BCSIR_EC_C4_scaffold_178	unplaced-scaffold	na	na	JAJMNK010000179.1	=	NZ_JAJMNK010000179.1	Primary Assembly	710	na
BCSIR_EC_C4_scaffold_179	unplaced-scaffold	na	na	JAJMNK010000180.1	=	NZ_JAJMNK010000180.1	Primary Assembly	314	na
BCSIR_EC_C4_scaffold_18	unplaced-scaffold	na	na	JAJMNK010000019.1	=	NZ_JAJMNK010000019.1	Primary Assembly	219	na
BCSIR_EC_C4_scaffold_180	unplaced-scaffold	na	na	JAJMNK010000181.1	=	NZ_JAJMNK010000181.1	Primary Assembly	709	na
BCSIR_EC_C4_scaffold_181	unplaced-scaffold	na	na	JAJMNK010000182.1	=	NZ_JAJMNK010000182.1	Primary Assembly	467	na
BCSIR_EC_C4_scaffold_182	unplaced-scaffold	na	na	JAJMNK010000183.1	=	NZ_JAJMNK010000183.1	Primary Assembly	322	na
BCSIR_EC_C4_scaffold_183	unplaced-scaffold	na	na	JAJMNK010000184.1	=	NZ_JAJMNK010000184.1	Primary Assembly	333	na
BCSIR_EC_C4_scaffold_184	unplaced-scaffold	na	na	JAJMNK010000185.1	=	NZ_JAJMNK010000185.1	Primary Assembly	324	na
BCSIR_EC_C4_scaffold_185	unplaced-scaffold	na	na	JAJMNK010000186.1	=	NZ_JAJMNK010000186.1	Primary Assembly	423	na
BCSIR_EC_C4_scaffold_186	unplaced-scaffold	na	na	JAJMNK010000187.1	=	NZ_JAJMNK010000187.1	Primary Assembly	893	na
BCSIR_EC_C4_scaffold_187	unplaced-scaffold	na	na	JAJMNK010000188.1	=	NZ_JAJMNK010000188.1	Primary Assembly	525	na
BCSIR_EC_C4_scaffold_188	unplaced-scaffold	na	na	JAJMNK010000189.1	=	NZ_JAJMNK010000189.1	Primary Assembly	399	na
BCSIR_EC_C4_scaffold_189	unplaced-scaffold	na	na	JAJMNK010000190.1	=	NZ_JAJMNK010000190.1	Primary Assembly	488	na
BCSIR_EC_C4_scaffold_19	unplaced-scaffold	na	na	JAJMNK010000020.1	=	NZ_JAJMNK010000020.1	Primary Assembly	330	na
BCSIR_EC_C4_scaffold_190	unplaced-scaffold	na	na	JAJMNK010000191.1	=	NZ_JAJMNK010000191.1	Primary Assembly	355	na
BCSIR_EC_C4_scaffold_191	unplaced-scaffold	na	na	JAJMNK010000192.1	=	NZ_JAJMNK010000192.1	Primary Assembly	600	na
BCSIR_EC_C4_scaffold_192	unplaced-scaffold	na	na	JAJMNK010000193.1	=	NZ_JAJMNK010000193.1	Primary Assembly	323	na
BCSIR_EC_C4_scaffold_193	unplaced-scaffold	na	na	JAJMNK010000194.1	=	NZ_JAJMNK010000194.1	Primary Assembly	484	na
BCSIR_EC_C4_scaffold_194	unplaced-scaffold	na	na	JAJMNK010000195.1	=	NZ_JAJMNK010000195.1	Primary Assembly	237	na
BCSIR_EC_C4_scaffold_195	unplaced-scaffold	na	na	JAJMNK010000196.1	=	NZ_JAJMNK010000196.1	Primary Assembly	2564	na
BCSIR_EC_C4_scaffold_196	unplaced-scaffold	na	na	JAJMNK010000197.1	=	NZ_JAJMNK010000197.1	Primary Assembly	306	na
BCSIR_EC_C4_scaffold_197	unplaced-scaffold	na	na	JAJMNK010000198.1	=	NZ_JAJMNK010000198.1	Primary Assembly	663	na
BCSIR_EC_C4_scaffold_198	unplaced-scaffold	na	na	JAJMNK010000199.1	=	NZ_JAJMNK010000199.1	Primary Assembly	532	na
BCSIR_EC_C4_scaffold_199	unplaced-scaffold	na	na	JAJMNK010000200.1	=	NZ_JAJMNK010000200.1	Primary Assembly	395	na
BCSIR_EC_C4_scaffold_2	unplaced-scaffold	na	na	JAJMNK010000003.1	=	NZ_JAJMNK010000003.1	Primary Assembly	555	na
BCSIR_EC_C4_scaffold_20	unplaced-scaffold	na	na	JAJMNK010000021.1	=	NZ_JAJMNK010000021.1	Primary Assembly	363	na
BCSIR_EC_C4_scaffold_200	unplaced-scaffold	na	na	JAJMNK010000201.1	=	NZ_JAJMNK010000201.1	Primary Assembly	452	na
BCSIR_EC_C4_scaffold_201	unplaced-scaffold	na	na	JAJMNK010000202.1	=	NZ_JAJMNK010000202.1	Primary Assembly	314	na
BCSIR_EC_C4_scaffold_202	unplaced-scaffold	na	na	JAJMNK010000203.1	=	NZ_JAJMNK010000203.1	Primary Assembly	786	na
BCSIR_EC_C4_scaffold_203	unplaced-scaffold	na	na	JAJMNK010000204.1	=	NZ_JAJMNK010000204.1	Primary Assembly	4336	na
BCSIR_EC_C4_scaffold_204	unplaced-scaffold	na	na	JAJMNK010000205.1	=	NZ_JAJMNK010000205.1	Primary Assembly	6685	na
BCSIR_EC_C4_scaffold_205	unplaced-scaffold	na	na	JAJMNK010000206.1	=	NZ_JAJMNK010000206.1	Primary Assembly	396	na
BCSIR_EC_C4_scaffold_206	unplaced-scaffold	na	na	JAJMNK010000207.1	=	NZ_JAJMNK010000207.1	Primary Assembly	391	na
BCSIR_EC_C4_scaffold_207	unplaced-scaffold	na	na	JAJMNK010000208.1	=	NZ_JAJMNK010000208.1	Primary Assembly	670	na
BCSIR_EC_C4_scaffold_208	unplaced-scaffold	na	na	JAJMNK010000209.1	=	NZ_JAJMNK010000209.1	Primary Assembly	436	na
BCSIR_EC_C4_scaffold_209	unplaced-scaffold	na	na	JAJMNK010000210.1	=	NZ_JAJMNK010000210.1	Primary Assembly	391	na
BCSIR_EC_C4_scaffold_21	unplaced-scaffold	na	na	JAJMNK010000022.1	=	NZ_JAJMNK010000022.1	Primary Assembly	396	na
BCSIR_EC_C4_scaffold_210	unplaced-scaffold	na	na	JAJMNK010000211.1	=	NZ_JAJMNK010000211.1	Primary Assembly	3223	na
BCSIR_EC_C4_scaffold_211	unplaced-scaffold	na	na	JAJMNK010000212.1	=	NZ_JAJMNK010000212.1	Primary Assembly	281	na
BCSIR_EC_C4_scaffold_212	unplaced-scaffold	na	na	JAJMNK010000213.1	=	NZ_JAJMNK010000213.1	Primary Assembly	393	na
BCSIR_EC_C4_scaffold_213	unplaced-scaffold	na	na	JAJMNK010000214.1	=	NZ_JAJMNK010000214.1	Primary Assembly	714	na
BCSIR_EC_C4_scaffold_214	unplaced-scaffold	na	na	JAJMNK010000215.1	=	NZ_JAJMNK010000215.1	Primary Assembly	755	na
BCSIR_EC_C4_scaffold_215	unplaced-scaffold	na	na	JAJMNK010000216.1	=	NZ_JAJMNK010000216.1	Primary Assembly	335	na
BCSIR_EC_C4_scaffold_216	unplaced-scaffold	na	na	JAJMNK010000217.1	=	NZ_JAJMNK010000217.1	Primary Assembly	558	na
BCSIR_EC_C4_scaffold_217	unplaced-scaffold	na	na	JAJMNK010000218.1	=	NZ_JAJMNK010000218.1	Primary Assembly	861	na
BCSIR_EC_C4_scaffold_218	unplaced-scaffold	na	na	JAJMNK010000219.1	=	NZ_JAJMNK010000219.1	Primary Assembly	842	na
BCSIR_EC_C4_scaffold_219	unplaced-scaffold	na	na	JAJMNK010000220.1	=	NZ_JAJMNK010000220.1	Primary Assembly	2985	na
BCSIR_EC_C4_scaffold_22	unplaced-scaffold	na	na	JAJMNK010000023.1	=	NZ_JAJMNK010000023.1	Primary Assembly	524	na
BCSIR_EC_C4_scaffold_220	unplaced-scaffold	na	na	JAJMNK010000221.1	=	NZ_JAJMNK010000221.1	Primary Assembly	440	na
BCSIR_EC_C4_scaffold_221	unplaced-scaffold	na	na	JAJMNK010000222.1	=	NZ_JAJMNK010000222.1	Primary Assembly	1021	na
BCSIR_EC_C4_scaffold_222	unplaced-scaffold	na	na	JAJMNK010000223.1	=	NZ_JAJMNK010000223.1	Primary Assembly	568	na
BCSIR_EC_C4_scaffold_223	unplaced-scaffold	na	na	JAJMNK010000224.1	=	NZ_JAJMNK010000224.1	Primary Assembly	308	na
BCSIR_EC_C4_scaffold_224	unplaced-scaffold	na	na	JAJMNK010000225.1	=	NZ_JAJMNK010000225.1	Primary Assembly	687	na
BCSIR_EC_C4_scaffold_225	unplaced-scaffold	na	na	JAJMNK010000226.1	=	NZ_JAJMNK010000226.1	Primary Assembly	462	na
BCSIR_EC_C4_scaffold_226	unplaced-scaffold	na	na	JAJMNK010000227.1	=	NZ_JAJMNK010000227.1	Primary Assembly	324	na
BCSIR_EC_C4_scaffold_227	unplaced-scaffold	na	na	JAJMNK010000228.1	=	NZ_JAJMNK010000228.1	Primary Assembly	250	na
BCSIR_EC_C4_scaffold_228	unplaced-scaffold	na	na	JAJMNK010000229.1	=	NZ_JAJMNK010000229.1	Primary Assembly	455	na
BCSIR_EC_C4_scaffold_229	unplaced-scaffold	na	na	JAJMNK010000230.1	=	NZ_JAJMNK010000230.1	Primary Assembly	406	na
BCSIR_EC_C4_scaffold_23	unplaced-scaffold	na	na	JAJMNK010000024.1	=	NZ_JAJMNK010000024.1	Primary Assembly	365	na
BCSIR_EC_C4_scaffold_230	unplaced-scaffold	na	na	JAJMNK010000231.1	=	NZ_JAJMNK010000231.1	Primary Assembly	611	na
BCSIR_EC_C4_scaffold_231	unplaced-scaffold	na	na	JAJMNK010000232.1	=	NZ_JAJMNK010000232.1	Primary Assembly	409	na
BCSIR_EC_C4_scaffold_232	unplaced-scaffold	na	na	JAJMNK010000233.1	=	NZ_JAJMNK010000233.1	Primary Assembly	319	na
BCSIR_EC_C4_scaffold_233	unplaced-scaffold	na	na	JAJMNK010000234.1	=	NZ_JAJMNK010000234.1	Primary Assembly	905	na
BCSIR_EC_C4_scaffold_234	unplaced-scaffold	na	na	JAJMNK010000235.1	=	NZ_JAJMNK010000235.1	Primary Assembly	1329	na
BCSIR_EC_C4_scaffold_235	unplaced-scaffold	na	na	JAJMNK010000236.1	=	NZ_JAJMNK010000236.1	Primary Assembly	510	na
BCSIR_EC_C4_scaffold_236	unplaced-scaffold	na	na	JAJMNK010000237.1	=	NZ_JAJMNK010000237.1	Primary Assembly	308	na
BCSIR_EC_C4_scaffold_237	unplaced-scaffold	na	na	JAJMNK010000238.1	=	NZ_JAJMNK010000238.1	Primary Assembly	558	na
BCSIR_EC_C4_scaffold_238	unplaced-scaffold	na	na	JAJMNK010000239.1	=	NZ_JAJMNK010000239.1	Primary Assembly	608	na
BCSIR_EC_C4_scaffold_239	unplaced-scaffold	na	na	JAJMNK010000240.1	=	NZ_JAJMNK010000240.1	Primary Assembly	288	na
BCSIR_EC_C4_scaffold_24	unplaced-scaffold	na	na	JAJMNK010000025.1	=	NZ_JAJMNK010000025.1	Primary Assembly	1667	na
BCSIR_EC_C4_scaffold_240	unplaced-scaffold	na	na	JAJMNK010000241.1	=	NZ_JAJMNK010000241.1	Primary Assembly	987	na
BCSIR_EC_C4_scaffold_241	unplaced-scaffold	na	na	JAJMNK010000242.1	=	NZ_JAJMNK010000242.1	Primary Assembly	352	na
BCSIR_EC_C4_scaffold_242	unplaced-scaffold	na	na	JAJMNK010000243.1	=	NZ_JAJMNK010000243.1	Primary Assembly	505	na
BCSIR_EC_C4_scaffold_243	unplaced-scaffold	na	na	JAJMNK010000244.1	=	NZ_JAJMNK010000244.1	Primary Assembly	536	na
BCSIR_EC_C4_scaffold_244	unplaced-scaffold	na	na	JAJMNK010000245.1	=	NZ_JAJMNK010000245.1	Primary Assembly	740	na
BCSIR_EC_C4_scaffold_245	unplaced-scaffold	na	na	JAJMNK010000246.1	=	NZ_JAJMNK010000246.1	Primary Assembly	274	na
BCSIR_EC_C4_scaffold_246	unplaced-scaffold	na	na	JAJMNK010000247.1	=	NZ_JAJMNK010000247.1	Primary Assembly	920	na
