# Assembly name:  ASM2131165v1
# Organism name:  Escherichia coli (E. coli)
# Infraspecific name:  strain=C5S5_CKBHOS10
# Taxid:          562
# BioSample:      SAMN20931196
# BioProject:     PRJNA756824
# Submitter:      Bangladesh Council of Scientific and Industrial Research (BCSIR)
# Date:           2021-12-28
# Assembly type:  na
# Release type:   major
# Assembly level: Contig
# Genome representation: full
# WGS project:    JAJPGO01
# Assembly method: SPAdes v. 3.13.1
# Expected final version: yes
# Genome coverage: 50.0x
# Sequencing technology: Illumina NextSeq
# GenBank assembly accession: GCA_021311655.1
# RefSeq assembly accession: GCF_021311655.1
# RefSeq assembly and GenBank assemblies identical: yes
#
## Assembly-Units:
## GenBank Unit Accession	RefSeq Unit Accession	Assembly-Unit name
## GCA_021311675.1	GCF_021311675.1	Primary Assembly
#
# Ordered by chromosome/plasmid; the chromosomes/plasmids are followed by
# unlocalized scaffolds.
# Unplaced scaffolds are listed at the end.
# RefSeq is equal or derived from GenBank object.
#
# Sequence-Name	Sequence-Role	Assigned-Molecule	Assigned-Molecule-Location/Type	GenBank-Accn	Relationship	RefSeq-Accn	Assembly-Unit	Sequence-Length	UCSC-style-name
BCSIR_EC_C5_scaffold_146	unplaced-scaffold	na	na	JAJPGO010000147.1	=	NZ_JAJPGO010000147.1	Primary Assembly	1473	na
BCSIR_EC_C5_scaffold_147	unplaced-scaffold	na	na	JAJPGO010000148.1	=	NZ_JAJPGO010000148.1	Primary Assembly	46395	na
BCSIR_EC_C5_scaffold_148	unplaced-scaffold	na	na	JAJPGO010000149.1	=	NZ_JAJPGO010000149.1	Primary Assembly	63605	na
BCSIR_EC_C5_scaffold_149	unplaced-scaffold	na	na	JAJPGO010000150.1	=	NZ_JAJPGO010000150.1	Primary Assembly	72059	na
BCSIR_EC_C5_scaffold_15	unplaced-scaffold	na	na	JAJPGO010000016.1	=	NZ_JAJPGO010000016.1	Primary Assembly	308	na
BCSIR_EC_C5_scaffold_150	unplaced-scaffold	na	na	JAJPGO010000151.1	=	NZ_JAJPGO010000151.1	Primary Assembly	255	na
BCSIR_EC_C5_scaffold_151	unplaced-scaffold	na	na	JAJPGO010000152.1	=	NZ_JAJPGO010000152.1	Primary Assembly	1851	na
BCSIR_EC_C5_scaffold_152	unplaced-scaffold	na	na	JAJPGO010000153.1	=	NZ_JAJPGO010000153.1	Primary Assembly	317	na
BCSIR_EC_C5_scaffold_153	unplaced-scaffold	na	na	JAJPGO010000154.1	=	NZ_JAJPGO010000154.1	Primary Assembly	246	na
BCSIR_EC_C5_scaffold_154	unplaced-scaffold	na	na	JAJPGO010000155.1	=	NZ_JAJPGO010000155.1	Primary Assembly	72822	na
BCSIR_EC_C5_scaffold_155	unplaced-scaffold	na	na	JAJPGO010000156.1	=	NZ_JAJPGO010000156.1	Primary Assembly	2262	na
BCSIR_EC_C5_scaffold_156	unplaced-scaffold	na	na	JAJPGO010000157.1	=	NZ_JAJPGO010000157.1	Primary Assembly	412	na
BCSIR_EC_C5_scaffold_157	unplaced-scaffold	na	na	JAJPGO010000158.1	=	NZ_JAJPGO010000158.1	Primary Assembly	91931	na
BCSIR_EC_C5_scaffold_158	unplaced-scaffold	na	na	JAJPGO010000159.1	=	NZ_JAJPGO010000159.1	Primary Assembly	200	na
BCSIR_EC_C5_scaffold_159	unplaced-scaffold	na	na	JAJPGO010000160.1	=	NZ_JAJPGO010000160.1	Primary Assembly	340	na
BCSIR_EC_C5_scaffold_16	unplaced-scaffold	na	na	JAJPGO010000017.1	=	NZ_JAJPGO010000017.1	Primary Assembly	264	na
BCSIR_EC_C5_scaffold_160	unplaced-scaffold	na	na	JAJPGO010000161.1	=	NZ_JAJPGO010000161.1	Primary Assembly	5089	na
BCSIR_EC_C5_scaffold_161	unplaced-scaffold	na	na	JAJPGO010000162.1	=	NZ_JAJPGO010000162.1	Primary Assembly	45982	na
BCSIR_EC_C5_scaffold_162	unplaced-scaffold	na	na	JAJPGO010000163.1	=	NZ_JAJPGO010000163.1	Primary Assembly	89265	na
BCSIR_EC_C5_scaffold_163	unplaced-scaffold	na	na	JAJPGO010000164.1	=	NZ_JAJPGO010000164.1	Primary Assembly	1246	na
BCSIR_EC_C5_scaffold_164	unplaced-scaffold	na	na	JAJPGO010000165.1	=	NZ_JAJPGO010000165.1	Primary Assembly	97412	na
BCSIR_EC_C5_scaffold_165	unplaced-scaffold	na	na	JAJPGO010000166.1	=	NZ_JAJPGO010000166.1	Primary Assembly	285939	na
BCSIR_EC_C5_scaffold_166	unplaced-scaffold	na	na	JAJPGO010000167.1	=	NZ_JAJPGO010000167.1	Primary Assembly	60811	na
BCSIR_EC_C5_scaffold_167	unplaced-scaffold	na	na	JAJPGO010000168.1	=	NZ_JAJPGO010000168.1	Primary Assembly	922	na
BCSIR_EC_C5_scaffold_168	unplaced-scaffold	na	na	JAJPGO010000169.1	=	NZ_JAJPGO010000169.1	Primary Assembly	104308	na
BCSIR_EC_C5_scaffold_169	unplaced-scaffold	na	na	JAJPGO010000170.1	=	NZ_JAJPGO010000170.1	Primary Assembly	42801	na
BCSIR_EC_C5_scaffold_17	unplaced-scaffold	na	na	JAJPGO010000018.1	=	NZ_JAJPGO010000018.1	Primary Assembly	313	na
BCSIR_EC_C5_scaffold_170	unplaced-scaffold	na	na	JAJPGO010000171.1	=	NZ_JAJPGO010000171.1	Primary Assembly	470	na
BCSIR_EC_C5_scaffold_171	unplaced-scaffold	na	na	JAJPGO010000172.1	=	NZ_JAJPGO010000172.1	Primary Assembly	329	na
BCSIR_EC_C5_scaffold_172	unplaced-scaffold	na	na	JAJPGO010000173.1	=	NZ_JAJPGO010000173.1	Primary Assembly	5975	na
BCSIR_EC_C5_scaffold_173	unplaced-scaffold	na	na	JAJPGO010000174.1	=	NZ_JAJPGO010000174.1	Primary Assembly	44151	na
BCSIR_EC_C5_scaffold_175	unplaced-scaffold	na	na	JAJPGO010000176.1	=	NZ_JAJPGO010000176.1	Primary Assembly	3223	na
BCSIR_EC_C5_scaffold_176	unplaced-scaffold	na	na	JAJPGO010000177.1	=	NZ_JAJPGO010000177.1	Primary Assembly	328	na
BCSIR_EC_C5_scaffold_177	unplaced-scaffold	na	na	JAJPGO010000178.1	=	NZ_JAJPGO010000178.1	Primary Assembly	104876	na
BCSIR_EC_C5_scaffold_178	unplaced-scaffold	na	na	JAJPGO010000179.1	=	NZ_JAJPGO010000179.1	Primary Assembly	721	na
BCSIR_EC_C5_scaffold_179	unplaced-scaffold	na	na	JAJPGO010000180.1	=	NZ_JAJPGO010000180.1	Primary Assembly	191293	na
BCSIR_EC_C5_scaffold_18	unplaced-scaffold	na	na	JAJPGO010000019.1	=	NZ_JAJPGO010000019.1	Primary Assembly	416	na
BCSIR_EC_C5_scaffold_180	unplaced-scaffold	na	na	JAJPGO010000181.1	=	NZ_JAJPGO010000181.1	Primary Assembly	173838	na
BCSIR_EC_C5_scaffold_181	unplaced-scaffold	na	na	JAJPGO010000182.1	=	NZ_JAJPGO010000182.1	Primary Assembly	123566	na
BCSIR_EC_C5_scaffold_182	unplaced-scaffold	na	na	JAJPGO010000183.1	=	NZ_JAJPGO010000183.1	Primary Assembly	44783	na
BCSIR_EC_C5_scaffold_183	unplaced-scaffold	na	na	JAJPGO010000184.1	=	NZ_JAJPGO010000184.1	Primary Assembly	41527	na
BCSIR_EC_C5_scaffold_184	unplaced-scaffold	na	na	JAJPGO010000185.1	=	NZ_JAJPGO010000185.1	Primary Assembly	160902	na
BCSIR_EC_C5_scaffold_186	unplaced-scaffold	na	na	JAJPGO010000187.1	=	NZ_JAJPGO010000187.1	Primary Assembly	8795	na
BCSIR_EC_C5_scaffold_187	unplaced-scaffold	na	na	JAJPGO010000188.1	=	NZ_JAJPGO010000188.1	Primary Assembly	1588	na
BCSIR_EC_C5_scaffold_188	unplaced-scaffold	na	na	JAJPGO010000189.1	=	NZ_JAJPGO010000189.1	Primary Assembly	239	na
BCSIR_EC_C5_scaffold_189	unplaced-scaffold	na	na	JAJPGO010000190.1	=	NZ_JAJPGO010000190.1	Primary Assembly	253158	na
BCSIR_EC_C5_scaffold_19	unplaced-scaffold	na	na	JAJPGO010000020.1	=	NZ_JAJPGO010000020.1	Primary Assembly	282	na
BCSIR_EC_C5_scaffold_190	unplaced-scaffold	na	na	JAJPGO010000191.1	=	NZ_JAJPGO010000191.1	Primary Assembly	187849	na
BCSIR_EC_C5_scaffold_191	unplaced-scaffold	na	na	JAJPGO010000192.1	=	NZ_JAJPGO010000192.1	Primary Assembly	72584	na
BCSIR_EC_C5_scaffold_192	unplaced-scaffold	na	na	JAJPGO010000193.1	=	NZ_JAJPGO010000193.1	Primary Assembly	257922	na
BCSIR_EC_C5_scaffold_193	unplaced-scaffold	na	na	JAJPGO010000194.1	=	NZ_JAJPGO010000194.1	Primary Assembly	86560	na
BCSIR_EC_C5_scaffold_194	unplaced-scaffold	na	na	JAJPGO010000195.1	=	NZ_JAJPGO010000195.1	Primary Assembly	314552	na
BCSIR_EC_C5_scaffold_195	unplaced-scaffold	na	na	JAJPGO010000196.1	=	NZ_JAJPGO010000196.1	Primary Assembly	213905	na
BCSIR_EC_C5_scaffold_196	unplaced-scaffold	na	na	JAJPGO010000197.1	=	NZ_JAJPGO010000197.1	Primary Assembly	370	na
BCSIR_EC_C5_scaffold_197	unplaced-scaffold	na	na	JAJPGO010000198.1	=	NZ_JAJPGO010000198.1	Primary Assembly	13950	na
BCSIR_EC_C5_scaffold_198	unplaced-scaffold	na	na	JAJPGO010000199.1	=	NZ_JAJPGO010000199.1	Primary Assembly	304226	na
BCSIR_EC_C5_scaffold_199	unplaced-scaffold	na	na	JAJPGO010000200.1	=	NZ_JAJPGO010000200.1	Primary Assembly	30412	na
BCSIR_EC_C5_scaffold_2	unplaced-scaffold	na	na	JAJPGO010000003.1	=	NZ_JAJPGO010000003.1	Primary Assembly	307	na
BCSIR_EC_C5_scaffold_20	unplaced-scaffold	na	na	JAJPGO010000021.1	=	NZ_JAJPGO010000021.1	Primary Assembly	435	na
BCSIR_EC_C5_scaffold_200	unplaced-scaffold	na	na	JAJPGO010000201.1	=	NZ_JAJPGO010000201.1	Primary Assembly	1804	na
BCSIR_EC_C5_scaffold_201	unplaced-scaffold	na	na	JAJPGO010000202.1	=	NZ_JAJPGO010000202.1	Primary Assembly	31068	na
BCSIR_EC_C5_scaffold_202	unplaced-scaffold	na	na	JAJPGO010000203.1	=	NZ_JAJPGO010000203.1	Primary Assembly	263	na
BCSIR_EC_C5_scaffold_203	unplaced-scaffold	na	na	JAJPGO010000204.1	=	NZ_JAJPGO010000204.1	Primary Assembly	260714	na
BCSIR_EC_C5_scaffold_204	unplaced-scaffold	na	na	JAJPGO010000205.1	=	NZ_JAJPGO010000205.1	Primary Assembly	2472	na
BCSIR_EC_C5_scaffold_205	unplaced-scaffold	na	na	JAJPGO010000206.1	=	NZ_JAJPGO010000206.1	Primary Assembly	2169	na
BCSIR_EC_C5_scaffold_21	unplaced-scaffold	na	na	JAJPGO010000022.1	=	NZ_JAJPGO010000022.1	Primary Assembly	394	na
BCSIR_EC_C5_scaffold_22	unplaced-scaffold	na	na	JAJPGO010000023.1	=	NZ_JAJPGO010000023.1	Primary Assembly	271	na
BCSIR_EC_C5_scaffold_23	unplaced-scaffold	na	na	JAJPGO010000024.1	=	NZ_JAJPGO010000024.1	Primary Assembly	281	na
BCSIR_EC_C5_scaffold_24	unplaced-scaffold	na	na	JAJPGO010000025.1	=	NZ_JAJPGO010000025.1	Primary Assembly	1406	na
BCSIR_EC_C5_scaffold_25	unplaced-scaffold	na	na	JAJPGO010000026.1	=	NZ_JAJPGO010000026.1	Primary Assembly	228	na
BCSIR_EC_C5_scaffold_26	unplaced-scaffold	na	na	JAJPGO010000027.1	=	NZ_JAJPGO010000027.1	Primary Assembly	283	na
BCSIR_EC_C5_scaffold_27	unplaced-scaffold	na	na	JAJPGO010000028.1	=	NZ_JAJPGO010000028.1	Primary Assembly	300	na
BCSIR_EC_C5_scaffold_28	unplaced-scaffold	na	na	JAJPGO010000029.1	=	NZ_JAJPGO010000029.1	Primary Assembly	338	na
BCSIR_EC_C5_scaffold_29	unplaced-scaffold	na	na	JAJPGO010000030.1	=	NZ_JAJPGO010000030.1	Primary Assembly	259	na
BCSIR_EC_C5_scaffold_3	unplaced-scaffold	na	na	JAJPGO010000004.1	=	NZ_JAJPGO010000004.1	Primary Assembly	375	na
BCSIR_EC_C5_scaffold_30	unplaced-scaffold	na	na	JAJPGO010000031.1	=	NZ_JAJPGO010000031.1	Primary Assembly	644	na
BCSIR_EC_C5_scaffold_31	unplaced-scaffold	na	na	JAJPGO010000032.1	=	NZ_JAJPGO010000032.1	Primary Assembly	647	na
BCSIR_EC_C5_scaffold_32	unplaced-scaffold	na	na	JAJPGO010000033.1	=	NZ_JAJPGO010000033.1	Primary Assembly	1871	na
BCSIR_EC_C5_scaffold_33	unplaced-scaffold	na	na	JAJPGO010000034.1	=	NZ_JAJPGO010000034.1	Primary Assembly	258	na
BCSIR_EC_C5_scaffold_34	unplaced-scaffold	na	na	JAJPGO010000035.1	=	NZ_JAJPGO010000035.1	Primary Assembly	969	na
BCSIR_EC_C5_scaffold_35	unplaced-scaffold	na	na	JAJPGO010000036.1	=	NZ_JAJPGO010000036.1	Primary Assembly	216	na
BCSIR_EC_C5_scaffold_36	unplaced-scaffold	na	na	JAJPGO010000037.1	=	NZ_JAJPGO010000037.1	Primary Assembly	685	na
BCSIR_EC_C5_scaffold_37	unplaced-scaffold	na	na	JAJPGO010000038.1	=	NZ_JAJPGO010000038.1	Primary Assembly	441	na
BCSIR_EC_C5_scaffold_38	unplaced-scaffold	na	na	JAJPGO010000039.1	=	NZ_JAJPGO010000039.1	Primary Assembly	319	na
BCSIR_EC_C5_scaffold_39	unplaced-scaffold	na	na	JAJPGO010000040.1	=	NZ_JAJPGO010000040.1	Primary Assembly	4336	na
BCSIR_EC_C5_scaffold_4	unplaced-scaffold	na	na	JAJPGO010000005.1	=	NZ_JAJPGO010000005.1	Primary Assembly	344	na
BCSIR_EC_C5_scaffold_40	unplaced-scaffold	na	na	JAJPGO010000041.1	=	NZ_JAJPGO010000041.1	Primary Assembly	325	na
BCSIR_EC_C5_scaffold_41	unplaced-scaffold	na	na	JAJPGO010000042.1	=	NZ_JAJPGO010000042.1	Primary Assembly	255	na
BCSIR_EC_C5_scaffold_42	unplaced-scaffold	na	na	JAJPGO010000043.1	=	NZ_JAJPGO010000043.1	Primary Assembly	713	na
BCSIR_EC_C5_scaffold_43	unplaced-scaffold	na	na	JAJPGO010000044.1	=	NZ_JAJPGO010000044.1	Primary Assembly	319	na
BCSIR_EC_C5_scaffold_44	unplaced-scaffold	na	na	JAJPGO010000045.1	=	NZ_JAJPGO010000045.1	Primary Assembly	312	na
BCSIR_EC_C5_scaffold_45	unplaced-scaffold	na	na	JAJPGO010000046.1	=	NZ_JAJPGO010000046.1	Primary Assembly	264	na
BCSIR_EC_C5_scaffold_46	unplaced-scaffold	na	na	JAJPGO010000047.1	=	NZ_JAJPGO010000047.1	Primary Assembly	511	na
BCSIR_EC_C5_scaffold_47	unplaced-scaffold	na	na	JAJPGO010000048.1	=	NZ_JAJPGO010000048.1	Primary Assembly	428	na
BCSIR_EC_C5_scaffold_48	unplaced-scaffold	na	na	JAJPGO010000049.1	=	NZ_JAJPGO010000049.1	Primary Assembly	335	na
BCSIR_EC_C5_scaffold_49	unplaced-scaffold	na	na	JAJPGO010000050.1	=	NZ_JAJPGO010000050.1	Primary Assembly	281	na
BCSIR_EC_C5_scaffold_5	unplaced-scaffold	na	na	JAJPGO010000006.1	=	NZ_JAJPGO010000006.1	Primary Assembly	786	na
BCSIR_EC_C5_scaffold_50	unplaced-scaffold	na	na	JAJPGO010000051.1	=	NZ_JAJPGO010000051.1	Primary Assembly	312	na
BCSIR_EC_C5_scaffold_51	unplaced-scaffold	na	na	JAJPGO010000052.1	=	NZ_JAJPGO010000052.1	Primary Assembly	9122	na
BCSIR_EC_C5_scaffold_52	unplaced-scaffold	na	na	JAJPGO010000053.1	=	NZ_JAJPGO010000053.1	Primary Assembly	392	na
BCSIR_EC_C5_scaffold_53	unplaced-scaffold	na	na	JAJPGO010000054.1	=	NZ_JAJPGO010000054.1	Primary Assembly	1031	na
BCSIR_EC_C5_scaffold_54	unplaced-scaffold	na	na	JAJPGO010000055.1	=	NZ_JAJPGO010000055.1	Primary Assembly	7862	na
BCSIR_EC_C5_scaffold_55	unplaced-scaffold	na	na	JAJPGO010000056.1	=	NZ_JAJPGO010000056.1	Primary Assembly	1395	na
BCSIR_EC_C5_scaffold_56	unplaced-scaffold	na	na	JAJPGO010000057.1	=	NZ_JAJPGO010000057.1	Primary Assembly	233	na
BCSIR_EC_C5_scaffold_57	unplaced-scaffold	na	na	JAJPGO010000058.1	=	NZ_JAJPGO010000058.1	Primary Assembly	281	na
BCSIR_EC_C5_scaffold_58	unplaced-scaffold	na	na	JAJPGO010000059.1	=	NZ_JAJPGO010000059.1	Primary Assembly	458	na
BCSIR_EC_C5_scaffold_59	unplaced-scaffold	na	na	JAJPGO010000060.1	=	NZ_JAJPGO010000060.1	Primary Assembly	318	na
BCSIR_EC_C5_scaffold_6	unplaced-scaffold	na	na	JAJPGO010000007.1	=	NZ_JAJPGO010000007.1	Primary Assembly	337	na
BCSIR_EC_C5_scaffold_60	unplaced-scaffold	na	na	JAJPGO010000061.1	=	NZ_JAJPGO010000061.1	Primary Assembly	243	na
BCSIR_EC_C5_scaffold_61	unplaced-scaffold	na	na	JAJPGO010000062.1	=	NZ_JAJPGO010000062.1	Primary Assembly	303	na
BCSIR_EC_C5_scaffold_62	unplaced-scaffold	na	na	JAJPGO010000063.1	=	NZ_JAJPGO010000063.1	Primary Assembly	7345	na
BCSIR_EC_C5_scaffold_63	unplaced-scaffold	na	na	JAJPGO010000064.1	=	NZ_JAJPGO010000064.1	Primary Assembly	682	na
BCSIR_EC_C5_scaffold_64	unplaced-scaffold	na	na	JAJPGO010000065.1	=	NZ_JAJPGO010000065.1	Primary Assembly	1151	na
BCSIR_EC_C5_scaffold_65	unplaced-scaffold	na	na	JAJPGO010000066.1	=	NZ_JAJPGO010000066.1	Primary Assembly	237	na
